mag,GTDB-tk_domain,GTDB-tk_phylum,GTDB-tk_class,GTDB-tk_order,GTDB-tk_family,GTDB-tk_genus,GTDB-tk_species,CHECKM_completeness,CHECKM_contamination,max.growth,max.growth.minmedia,minmedia.n.mets,C.total,num.minmedia.C.mets,growth.yield,rk.index,rk.strategy,doubling.time.minmedia
3300020717_9,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,RAAP-2,RAAP-2,Unclassified RAAP-2,83.95,2.23,28.81646287,8.603064432,14,6.6104738,3,1301.429321,4.526195018,K-strategist,0.306419971
3300021338_16,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,1G12,SHAN690,Unclassified SHAN690,76.61,0.54,30.20171814,12.70899578,19,95.26566204,9,133.4058412,4.183528591,K-strategist,0.264756818
3300025590_16,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,MAG-120531,MAG-120531 sp000173115,88.52,2.66,34.52566927,8.942955315,27,19.44195805,18,459.982235,4.869494625,K-strategist,0.301779771
3300023229_10,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Aquiluna,Unclassified Aquiluna,92.11,1.96,41.66830845,9.650165544,20,11.0785612,11,871.0666818,4.965978851,K-strategist,0.293014194
3300025677_105,Bacteria,Patescibacteria,ABY1,BM507,UBA917,UBA1359,Unclassified UBA1359,63.76,0.1,22.64429823,7.166008417,32,8.717994989,20,821.9789557,5.071168009,K-strategist,0.330073194
3300025669_22,Bacteria,Patescibacteria,Gracilibacteria,UBA1369,2-02-FULL-48-14,Unclassified 2-02-FULL-48-14,Unclassified 2-02-FULL-48-14,77.98,0.0,20.32527376,12.11025552,24,33.81345134,14,358.1490513,4.783345147,K-strategist,0.26935128
3300022905_35,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Casp-actino5,Unclassified Casp-actino5,76.77,3.42,60.58481386,37.74266754,33,15.01626603,21,2513.452243,6.299322524,K-strategist,0.189542867
3300025656_51,Bacteria,Patescibacteria,ABY1,UBA1558,UBA10009,Unclassified UBA10009,Unclassified UBA10009,56.6,0.0,33.21740514,21.05447073,25,349.1953429,16,60.29424836,4.307740197,K-strategist,0.224064569
3300024054_75,Bacteria,Patescibacteria,ABY1,SG8-24,GWF2-40-263,UBA12403,Unclassified UBA12403,64.85,1.19,65.83103024,41.92659594,35,738.0802754,24,56.80492669,4.757086848,K-strategist,0.184372585
3300025064_1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,Marinobacter,Unclassified Marinobacter,98.49,3.3,54.95660928,10.04102423,19,30.10611434,9,333.5210953,4.479143833,K-strategist,0.288616772
3300025832_22,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,MAG-120531,MAG-120531 sp000173115,95.09,3.8,43.56550757,38.02638493,21,979.6496521,12,38.81631035,4.248280538,K-strategist,0.189165439
3300025855_37,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,Cellvibrio,Unclassified Cellvibrio,60.52,0.0,62.15904719,24.70713375,20,167.2544996,9,147.721788,4.516509431,K-strategist,0.213488327
3300025631_4,Bacteria,Planctomycetota,Phycisphaerae,UBA1845,UBA1845,Unclassified UBA1845,Unclassified UBA1845,79.26,2.27,51.20787995,12.0244985,29,45.06209149,20,266.842885,4.807352595,K-strategist,0.270039939
3300024930_4,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Unclassified Flavobacterium,99.65,0.29,37.94418575,18.17735338,29,26.11010182,18,696.180869,5.35752524,K-strategist,0.234668424
3300025105_26,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,Rhodothermus,Rhodothermus sp002898335,99.44,0.0,58.02735156,15.4790655,33,193.4146268,23,80.03048043,4.454727998,K-strategist,0.24736785
3300024258_9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia,Afipia birgiae,92.54,2.67,61.94316447,35.15592638,21,635.2304672,11,55.34357717,4.330458458,K-strategist,0.193193401
3300024341_8,Bacteria,Bacteroidota,UBA10030,UBA10030,UBA10030,UBA9647,Unclassified UBA9647,76.45,1.69,31.88232718,23.67438885,21,64.0005241,11,369.9092965,4.983766708,K-strategist,0.216218907
3300025550_5,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,RBG-16-34-14,Unclassified RBG-16-34-14,81.29,2.53,48.98775397,18.80724162,30,23.73449548,18,792.4011547,5.428542709,K-strategist,0.232128643
3300025468_5,Bacteria,Marinisomatota,UBA8477,UBA8477,UBA8477,Unclassified UBA8477,Unclassified UBA8477,89.06,1.33,50.9383028,7.912677768,26,69.42068,16,113.9815653,4.159278079,K-strategist,0.316870943
3300023273_23,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Casp-actino5,Unclassified Casp-actino5,82.52,4.13,29.24809563,16.7207576,27,17.32945427,18,964.8750237,5.462999521,K-strategist,0.241116754
3300025855_72,Bacteria,Patescibacteria,ABY1,Magasanikbacterales,UBA922,Unclassified UBA922,Unclassified UBA922,76.1,2.25,41.16644678,34.4696366,30,733.896302,22,46.96799331,4.551661391,K-strategist,0.194230852
3300025832_27,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,UA16,UBA8752,UBA8752 sp002336475,74.48,1.45,27.80282108,11.65887393,23,47.08186331,15,247.6298327,4.63655083,K-strategist,0.273069068
3300022865_5,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Halioglobus,Unclassified Halioglobus,96.3,1.33,38.48920598,23.53956636,32,7.592078281,21,3100.543157,6.185455534,K-strategist,0.216589084
3300024313_5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobacter,Unclassified Thalassobacter,91.43,2.48,52.09343729,16.18030391,31,89.97308175,21,179.8349416,4.786080048,K-strategist,0.243742897
3300025860_18,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,1G12,SHAN690,SHAN690 sp002390775,91.94,3.07,47.9449173,13.02320625,29,28.71024233,20,453.6083707,5.072428974,K-strategist,0.262484805
3300025601_21,Bacteria,Patescibacteria,Paceibacteria,UBA9983,GCA-2401445,Unclassified GCA-2401445,Unclassified GCA-2401445,60.58,0.85,42.64505189,11.07405571,29,33.08836908,20,334.6812193,4.869968042,K-strategist,0.278254021
3300025511_8,Bacteria,Actinobacteriota,UBA9087,UBA10029,UBA10029,UBA10029,Unclassified UBA10029,83.64,0.0,62.92474508,21.44523572,29,636.9133663,19,33.67056942,4.137334886,K-strategist,0.222799652
3300025361_9,Bacteria,Proteobacteria,Gammaproteobacteria,Thiohalospirales,Halofilaceae,Halofilum,Unclassified Halofilum,73.3,1.56,58.75392492,30.73515914,23,56.61468819,12,542.8831303,5.301523059,K-strategist,0.200480746
3300022181_19,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Lentimicrobiaceae,Lentimicrobium,Unclassified Lentimicrobium,96.24,2.15,49.42523988,32.03367426,14,477.7461276,6,67.05166701,4.110167585,K-strategist,0.198182055
3300025592_12,Bacteria,Marinisomatota,Marinisomatia,Marinisomatales,UBA1611,GCA-2722105,Unclassified GCA-2722105,65.93,0.0,33.80296611,12.20428192,15,30.58390202,6,399.0426698,4.465682819,K-strategist,0.268605357
3300025880_58,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,UBA7428,Unclassified UBA7428,78.47,0.91,33.51083295,21.99681428,38,49.70867625,24,442.5145858,5.36849862,K-strategist,0.221074496
3300025661_13,Bacteria,Bipolaricaulota,Bipolaricaulia,UBA7950,UBA7950,Unclassified UBA7950,Unclassified UBA7950,86.1,1.69,41.38710025,7.845577006,36,19.96578645,25,392.9510629,4.886903366,K-strategist,0.317969447
3300022181_22,Bacteria,Firmicutes,Unclassified Firmicutes,Unclassified Firmicutes,Unclassified Firmicutes,Unclassified Firmicutes,Unclassified Firmicutes,97.25,1.13,47.94543733,8.660676385,25,34.33908159,16,252.2104839,4.543434929,K-strategist,0.305611871
3300023082_6,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter,Unclassified Luteibacter,98.97,4.63,53.53229692,23.64653448,29,108.9855641,19,216.9694186,4.988919628,K-strategist,0.216295116
3300012158_7,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Unclassified Ruminococcaceae,Unclassified Ruminococcaceae,84.21,1.34,35.04127205,17.60128415,15,26.00474212,6,676.8490173,4.854187407,K-strategist,0.237116831
3300011854_2,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus saprophyticus,80.0,0.0,38.63280843,17.65674132,32,175.068234,22,100.8563399,4.593036439,K-strategist,0.236875604
3300014203_68,Bacteria,Patescibacteria,Paceibacteria,Unclassified Paceibacteria,Unclassified Paceibacteria,Unclassified Paceibacteria,Unclassified Paceibacteria,63.86,1.98,42.27264833,28.18680561,36,866.3899025,27,32.53362664,4.393742103,K-strategist,0.205455061
3300025864_54,Bacteria,Patescibacteria,Microgenomatia,Shapirobacterales,UBA12405,Unclassified UBA12405,Unclassified UBA12405,73.12,1.72,58.63457556,3.646970765,25,6.41690417,14,568.338044,4.462667046,K-strategist,0.451204375
3300022177_38,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Lentimicrobiaceae,Lentimicrobium,Unclassified Lentimicrobium,63.98,1.08,52.17916417,18.29689623,14,46.69019455,4,391.8787748,4.457589158,K-strategist,0.234175754
3300025441_14,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,UBA11358,Unclassified UBA11358,70.61,0.0,33.88074009,7.145057131,39,124.8602435,30,57.22443693,4.088708489,K-strategist,0.330477477
3300025913_33,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,Unclassified Mucilaginibacter,97.62,1.67,33.50311495,4.151732693,36,8.392657099,24,494.6863244,4.69277053,K-strategist,0.422822658
3300023088_5,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,LD1,Bog-950,Bog-950 sp003165895,76.68,1.99,34.82340962,13.02719712,22,72.84021744,12,178.8462141,4.446511982,K-strategist,0.262456524
3300025669_42,Bacteria,Patescibacteria,Paceibacteria,Portnoybacterales,UBA2143,Unclassified UBA2143,Unclassified UBA2143,57.35,0.46,33.61133036,29.36012324,17,71.1665474,7,412.5551164,4.928337892,K-strategist,0.20308256
3300025853_6,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Rheinheimera,Unclassified Rheinheimera,97.98,0.17,74.05150166,14.79980239,21,123.3858384,12,119.9473342,4.328427763,K-strategist,0.251140516
3300025688_22,Bacteria,Chloroflexota,Dehalococcoidia,UBA1151,Bin127,UBA1328,Unclassified UBA1328,67.99,0.0,30.53256179,21.03028325,14,79.21258205,4,265.4917023,4.348956066,K-strategist,0.224144076
3300025611_14,Bacteria,Firmicutes,Clostridia,Oscillospirales,Unclassified Oscillospirales,Unclassified Oscillospirales,Unclassified Oscillospirales,92.17,0.44,31.53196586,6.282387744,22,27.57291022,12,227.8463787,4.234948114,K-strategist,0.349111844
3300014149_37,Bacteria,Patescibacteria,Paceibacteria,UBA9983,UBA9973,UBA9973,Unclassified UBA9973,69.75,1.12,45.41610829,34.131402,16,38.52058405,6,886.0561917,5.258766643,K-strategist,0.194753753
3300000365_48,Bacteria,Firmicutes,Dethiobacteria,DTU022,DTU022,Unclassified DTU022,Unclassified DTU022,66.45,1.69,43.37154951,5.701434827,29,9.20109495,19,619.6474287,4.826882417,K-strategist,0.364369074
3300014947_22,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Neisseria,Neisseria sp000186165,52.83,0.05,23.50066096,9.912362108,29,22.49304136,18,440.6857192,4.895578641,K-strategist,0.290032327
3300025816_9,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,BACL24,BACL24 sp002292345,95.61,2.98,53.02524444,25.72626255,23,173.3815223,15,148.379494,4.757841842,K-strategist,0.210962177
3300020399_6,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Alcanivoracaceae,Alcanivorax,Alcanivorax sp002354605,88.22,1.21,31.38394324,16.517749,31,12.27604172,17,1345.527278,5.577292291,K-strategist,0.242087052
3300022661_119,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Unclassified Ruminococcaceae,Unclassified Ruminococcaceae,89.17,3.69,47.25484056,15.90137655,16,75.48333164,6,210.6607671,4.303169634,K-strategist,0.245153989
3300020202_14,Bacteria,Patescibacteria,Paceibacteria,UBA9983,UBA2163,Unclassified UBA2163,Unclassified UBA2163,65.36,0.0,32.79595373,24.11295957,15,71.81065225,5,335.7852744,4.607282169,K-strategist,0.215037108
3300020202_17,Bacteria,Patescibacteria,Paceibacteria,UBA9983,UBA11359,PALSA-1337,Unclassified PALSA-1337,77.72,0.0,27.33903811,13.7829419,18,59.6963687,7,230.8840924,4.347833977,K-strategist,0.257343192
3300020596_36,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Unclassified Chitinophagales,Unclassified Chitinophagales,Unclassified Chitinophagales,53.83,0.49,40.71220657,19.62578985,38,273.3611224,25,71.79437105,4.546857548,K-strategist,0.229022802
3300025666_9,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,UBA4465,UBA4465 sp002470835,92.19,2.08,46.17953205,4.265280027,24,18.55028089,15,229.9307516,4.167635867,K-strategist,0.417273406
3300025667_12,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,UBA1096,UBA1096,Unclassified UBA1096,68.85,0.0,50.15716205,28.93072416,25,131.3612373,16,220.2379085,5.008371361,K-strategist,0.203933665
3300010275_6,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,99.26,0.12,55.48661804,5.387176844,34,35.1775422,23,153.1425025,4.278184808,K-strategist,0.373806847
3300024894_4,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Unclassified Arenimonas,63.79,0.0,40.58954002,15.03702904,12,6.7793304,2,2218.069951,4.824167272,K-strategist,0.249791737
3300025658_8,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,HTCC2089,UBA4421,Unclassified UBA4421,87.69,1.81,51.63722955,24.62181063,21,27.36552256,12,899.7383688,5.424617474,K-strategist,0.213707154
3300025682_31,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,BBW3,Unclassified BBW3,Unclassified BBW3,83.81,1.43,34.62363254,10.7459817,27,112.6425763,17,95.39893396,4.24123854,K-strategist,0.281365549
3300025613_7,Bacteria,Desulfobacterota,Desulfomonilia,UBA1062,UBA1062,UBA1062,UBA1062 sp001896555,92.77,4.99,59.86901907,21.90225193,32,809.8937808,21,27.04336353,4.094768771,K-strategist,0.221365412
3300013902_15,Bacteria,Proteobacteria,Alphaproteobacteria,Rs-D84,Rs-D84,Rs-D84,Rs-D84 sp002437665,90.11,0.0,34.32354835,18.20542434,30,28.24062702,19,644.6536872,5.348280878,K-strategist,0.234552274
3300025731_30,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,IMCC2047,IMCC2047,Unclassified IMCC2047,62.07,0.86,24.80545303,11.49806175,23,25.17077059,13,456.8021353,4.834296114,K-strategist,0.274451391
3300025385_1,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Unclassified Opitutaceae,Unclassified Opitutaceae,93.8,0.68,49.32444463,14.80127683,20,57.73766666,10,256.3539139,4.579139134,K-strategist,0.251132026
3300005279_10,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella,Unclassified Prevotella,89.76,1.26,48.85357593,12.45566451,19,18.181189,9,685.0852555,4.885354032,K-strategist,0.266656588
3300025588_3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Unclassified Bradyrhizobium,93.06,1.79,48.04783104,12.45309616,23,19.32186476,12,644.5079868,4.983686891,K-strategist,0.266676172
3300013131_148,Bacteria,Patescibacteria,Paceibacteria,UBA6257,GWB1-50-10,Unclassified GWB1-50-10,Unclassified GWB1-50-10,78.46,1.12,30.54676339,16.18779704,27,71.45495155,16,226.5454903,4.768463155,K-strategist,0.243705528
3300025719_33,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,UBA3442,UBA3442 sp002378565,94.89,0.54,40.23227549,12.32992199,19,31.54078075,9,390.9199994,4.637290728,K-strategist,0.267623228
3300025689_72,Bacteria,Caldisericota,Caldisericia,Unclassified Caldisericia,Unclassified Caldisericia,Unclassified Caldisericia,Unclassified Caldisericia,81.52,0.0,47.75273804,28.77450754,15,97.07254188,6,296.4227265,4.709070648,K-strategist,0.204248127
3300025680_15,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,MAG-120531,MAG-120531 sp000173115,94.06,2.57,45.38782947,24.87754099,16,100.0292864,7,248.7025739,4.63658577,K-strategist,0.213054777
3300025571_19,Bacteria,Planctomycetota,Phycisphaerae,UBA1161,UBA1161,Unclassified UBA1161,Unclassified UBA1161,93.94,4.55,39.67217353,14.32308206,21,128.4792744,11,111.4816543,4.24463257,K-strategist,0.253959572
3300026194_8,Bacteria,Acidobacteriota,UBA6911,UBA6911,UBA6911,Unclassified UBA6911,Unclassified UBA6911,96.96,4.7,30.71917773,17.58784075,17,152.1007692,8,115.6328192,4.211383626,K-strategist,0.237175489
3300027515_6,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,UBA690,Unclassified UBA690,95.23,3.59,45.88618708,17.17283527,22,36.81092865,12,466.5145895,4.98288848,K-strategist,0.239022211
3300027462_1,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Unclassified Nitrospira,93.18,1.82,40.02125096,7.639478438,25,70.94551576,16,107.6809204,4.119322451,K-strategist,0.321445815
3300027870_46,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter radioresistens,96.18,1.46,68.69852182,19.0826322,30,302.1394407,20,63.15836211,4.382099134,K-strategist,0.231060199
3300027828_22,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Unclassified Marinifilum,100.0,2.15,69.00324316,14.216565,16,9.44738796,5,1504.814353,5.029247604,K-strategist,0.254610304
3300021561_36,Bacteria,Planctomycetota,Phycisphaerae,SG8-4,SG8-4,UBA12454,Unclassified UBA12454,96.59,1.14,48.59072193,17.35820276,25,67.3041916,14,257.906712,4.797095437,K-strategist,0.238188646
3300026251_21,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Unclassified Saprospiraceae,Unclassified Saprospiraceae,77.35,1.98,32.66388964,17.99008116,17,101.9815811,5,176.4051995,4.200514509,K-strategist,0.235450669
3300027284_32,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,Altererythrobacter sp001516125,94.7,0.05,42.85945367,15.96007223,13,16.85147805,4,947.1022176,4.781491697,K-strategist,0.244853761
3300027880_11,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,UTBCD1,Unclassified UTBCD1,56.61,0.62,65.45684864,42.63050941,23,1717.562635,12,24.82035213,4.103709707,K-strategist,0.183578351
3300026967_1,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Unclassified Cyclobacteriaceae,Unclassified Cyclobacteriaceae,99.4,1.88,42.60523914,25.7241067,12,21.45555659,2,1198.948468,4.790170815,K-strategist,0.210967357
3300026116_69,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Saccharimonas,Unclassified Saccharimonas,69.59,0.0,30.11666457,24.56420425,24,68.05317154,13,360.9560538,5.061700382,K-strategist,0.213855565
3300027730_44,Bacteria,Patescibacteria,Paceibacteria,UBA9983,GWA1-40-21,Unclassified GWA1-40-21,Unclassified GWA1-40-21,79.6,3.45,21.01763599,7.054542385,23,32.62855594,15,216.2076188,4.3594311,K-strategist,0.3322477
3300026282_13,Bacteria,Bacteroidota,Bacteroidia,Unclassified Bacteroidia,Unclassified Bacteroidia,Unclassified Bacteroidia,Unclassified Bacteroidia,90.45,1.79,67.49528064,43.92148585,23,1874.692704,14,23.42863219,4.158551994,K-strategist,0.182171471
3300028580_13,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Unclassified Desulfovibrionaceae,Unclassified Desulfovibrionaceae,95.27,0.15,51.32436186,5.37844596,14,8.024171375,4,670.2805446,4.158973415,K-strategist,0.3740828
3300029239_14,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Unclassified Saccharimonadaceae,Unclassified Saccharimonadaceae,60.44,0.0,17.08914674,14.87634033,26,99.64413271,18,149.2946943,4.601812984,K-strategist,0.250701558
3300027823_43,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Unclassified Xanthomonadales,Unclassified Xanthomonadales,Unclassified Xanthomonadales,65.52,0.0,32.91446847,24.82778979,18,30.5977937,8,811.4241843,5.207275994,K-strategist,0.213180876
3300027777_22,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,UBA6136,Unclassified UBA6136,95.43,1.12,61.54777703,36.57377059,21,1281.192937,12,28.54665331,4.097906183,K-strategist,0.191144139
3300027800_23,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,UBA1829,UBA11452,Unclassified UBA11452,80.22,2.7,29.10111925,7.033882047,21,32.1005023,10,219.1206225,4.187878334,K-strategist,0.332657232
3300028299_8,Bacteria,Chloroflexota,Anaerolineae,UBA7937,Unclassified UBA7937,Unclassified UBA7937,Unclassified UBA7937,82.73,4.27,60.08875503,11.60294797,16,26.70947515,7,434.4131777,4.547569376,K-strategist,0.273546221
3300027878_33,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,Unclassified Chthoniobacter,98.65,2.7,56.19892313,21.81378317,28,10.1609981,16,2146.815003,5.874645596,K-strategist,0.22163937
3300027281_5,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,UBA8137,Unclassified UBA8137,91.46,3.94,44.74774373,26.56582457,24,575.6931979,15,46.14580242,4.264546762,K-strategist,0.208994765
3300028198_16,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,UBA1096,UBA1096,Unclassified UBA1096,56.08,0.0,41.5746839,13.0301933,18,19.93331972,9,653.6890736,4.884564594,K-strategist,0.262435301
3300029325_13,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Acidaminococcus,Acidaminococcus intestini,99.4,0.0,59.93882001,12.49112894,30,97.97665259,19,127.4908727,4.480834386,K-strategist,0.266386842
3300026863_9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudaminobacter,Unclassified Pseudaminobacter,97.87,1.23,64.32153797,39.65505784,18,945.8755574,8,41.92418075,4.123853159,K-strategist,0.187078036
3300029356_14,Bacteria,Firmicutes,Clostridia,Monoglobales,UBA1381,CAG-41,CAG-41 sp900066215,97.15,1.57,41.89648039,9.63633929,29,76.53494135,18,125.9077112,4.339236917,K-strategist,0.293175192
3300029056_12,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,Ruminococcus bicirculans,98.26,0.91,53.57892508,16.43017655,17,111.681594,7,147.1162432,4.228400896,K-strategist,0.24251153
3300029095_16,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83,CAG-83 sp000435555,72.53,0.67,37.62049016,10.51156933,29,16.13296324,18,651.5585003,5.090893479,K-strategist,0.283686928
3300029016_3,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,92.5,0.26,52.70136295,13.77905554,14,22.53132313,3,611.5511041,4.40277346,K-strategist,0.257368315
3300029402_5,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,92.02,0.0,61.32494553,34.61122581,24,721.478828,14,47.97261467,4.366338406,K-strategist,0.194014264
3300027896_32,Bacteria,Eisenbacteria,RBG-16-71-46,Unclassified RBG-16-71-46,Unclassified RBG-16-71-46,Unclassified RBG-16-71-46,Unclassified RBG-16-71-46,81.32,3.48,45.79916174,14.87456775,19,123.5941423,10,120.350103,4.252890821,K-strategist,0.250711682
3300027896_38,Bacteria,Desulfobacterota,BSN033,SM23-61,Unclassified SM23-61,Unclassified SM23-61,Unclassified SM23-61,73.31,2.97,48.15490057,9.628422838,22,19.90282408,11,483.7716898,4.709588289,K-strategist,0.293267549
3300027749_40,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Rhodoluna,Unclassified Rhodoluna,80.12,2.83,37.54763297,14.91966601,25,51.8601006,15,287.6906492,4.808776106,K-strategist,0.25045469
3300029134_24,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,CAG-1427,Unclassified CAG-1427,55.07,0.0,50.61795752,22.98992744,15,89.43468613,6,257.0582895,4.549720464,K-strategist,0.218133104
3300027009_5,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Xenococcaceae,Pleurocapsa,Unclassified Pleurocapsa,90.87,0.9,52.114045,21.32613631,25,506.3679442,16,42.11588936,4.15747814,K-strategist,0.223181322
3300029135_17,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,Agathobacter rectale,94.2,0.48,44.16329828,8.599414923,28,50.25543906,17,171.1141139,4.398203658,K-strategist,0.306471469
3300028641_14,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,UBA1413,UBA1413 sp002304925,94.89,1.79,64.54041844,24.21686532,19,29.90471478,8,809.8009128,5.195586175,K-strategist,0.214762008
3300027813_14,Bacteria,SAR324,SAR324,SAR324,NAC60-12,Arctic96AD-7,Unclassified Arctic96AD-7,76.91,1.16,55.07185392,32.14980662,16,11.20281984,7,2869.795915,5.810127418,K-strategist,0.197983399
3300027823_22,Bacteria,Chloroflexota,Anaerolineae,SBR1031,A4b,OLB15,Unclassified OLB15,92.73,0.0,40.83320125,8.397902338,23,32.4383402,13,258.888164,4.451226368,K-strategist,0.309373512
3300029488_15,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,100.0,0.63,77.04063017,16.28283187,29,52.42746104,16,310.5783027,4.908021033,K-strategist,0.243233977
3300029475_4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,99.42,0.38,52.17405535,33.70457399,19,89.48298113,9,376.6590424,5.05787975,K-strategist,0.195424949
3300027532_38,Bacteria,Gemmatimonadota,Gemmatimonadetes,SG8-23,UBA6960,Bin94,Bin94 sp002238865,76.99,1.1,58.56500294,25.43292491,17,149.6521024,8,169.9469937,4.538799783,K-strategist,0.211673176
